order_item_id,order_date,delivery_date,item_id,item_size,item_color,brand_id,item_price,user_id,user_title,user_dob,user_state,user_reg_date
86416,8/29/2016,8/31/2016,1486,38,aubergine,90,59.9,45790,Mrs,11/3/1968,1005,8/30/2016
86425,8/29/2016,8/30/2016,1547,s,green,37,39.9,4139,Mrs,7/3/1970,1004,2/17/2015
86440,8/29/2016,8/31/2016,1505,unsized,red,102,49.9,45796,Mrs,5/3/1978,1010,8/30/2016
86450,8/29/2016,9/18/2016,1687,xl,green,3,39.9,45800,Mrs,2/27/1969,1010,3/17/2015
86453,8/29/2016,9/18/2016,1748,38,green,110,14.9,45800,Mrs,2/27/1969,1010,3/17/2015
86455,8/29/2016,9/18/2016,1469,xl,green,3,59.9,45800,Mrs,2/27/1969,1010,3/17/2015
86463,8/29/2016,11/1/2016,498,xxl,green,11,49.9,6817,Mr,7/12/1956,1010,4/11/2016
86467,8/29/2016,8/31/2016,1517,21,ocher,6,69.9,3734,Mrs,NA,1012,4/7/2016
86484,8/29/2016,8/31/2016,1897,xxl,petrol,31,79.9,45804,Mrs,8/4/1969,1010,2/24/2015
86485,8/29/2016,8/31/2016,1486,48,aubergine,90,59.9,45804,Mrs,8/4/1969,1010,2/24/2015
86488,8/29/2016,10/26/2016,1489,xxl,aubergine,37,29.9,45804,Mrs,8/4/1969,1010,2/24/2015
86496,8/29/2016,8/31/2016,1564,40,brown,17,159.9,45806,Mrs,8/4/1970,1008,8/30/2016
86524,8/29/2016,8/31/2016,939,m,black,2,19.9,4371,Mrs,7/16/1966,1007,2/17/2015
86530,8/29/2016,8/31/2016,1645,xxl,black,3,39.9,45808,Mrs,11/12/1965,1003,2/17/2015
86550,8/29/2016,NA,1622,42,blue,34,59.9,45813,Mrs,9/8/1959,1015,8/30/2016
86562,8/29/2016,9/3/2016,1747,39+,red,1,144.9,9632,Mrs,4/18/1960,1008,4/5/2015
86564,8/29/2016,NA,1626,39+,red,1,134.9,9632,Mrs,4/18/1960,1008,4/5/2015
86567,8/29/2016,8/31/2016,1858,unsized,green,73,24.9,18846,Mrs,2/20/1969,1010,2/17/2015
86568,8/29/2016,8/31/2016,1485,xxl,turquoise,42,149.9,18846,Mrs,2/20/1969,1010,2/17/2015
86569,8/29/2016,11/5/2016,1719,xxl,black,36,139.9,18846,Mrs,2/20/1969,1010,2/17/2015
86595,8/29/2016,9/5/2016,1519,unsized,green,73,49.9,45820,Mrs,10/13/1954,1002,2/17/2015
86597,8/29/2016,9/3/2016,41,37,ocher,1,79.9,45821,Mrs,9/10/1961,1002,8/30/2016
86608,8/29/2016,8/31/2016,1640,xxl,anthracite,97,69.9,16237,Mrs,10/2/1962,1010,2/17/2015
86641,8/29/2016,NA,1594,43,brown,17,179.9,15403,Mrs,4/25/1967,1015,2/17/2015
86658,8/29/2016,8/31/2016,1517,46,black,6,69.9,37025,Mrs,10/24/1971,1015,2/17/2015
86666,8/29/2016,8/31/2016,93,xl,brown,20,24.9,12364,Mrs,5/29/1966,1004,2/17/2015
86669,8/29/2016,NA,5,xxl,green,5,39.9,12364,Mrs,5/29/1966,1004,2/17/2015
86686,8/29/2016,9/17/2016,1752,39,black,70,189.9,45835,Mrs,10/7/1971,1002,8/17/2015
86720,8/29/2016,NA,1446,unsized,pallid,111,4.95,45839,Mrs,NA,1008,8/30/2016
86724,8/29/2016,8/31/2016,1919,unsized,turquoise,42,29.9,1370,Mrs,4/4/1965,1010,3/4/2016
86728,8/29/2016,9/3/2016,313,xl,blue,11,49.9,44696,Mrs,1/15/1957,1007,3/20/2015
86743,8/29/2016,9/3/2016,183,xxl,white,5,39.9,21888,Mrs,3/20/1970,1010,2/17/2015
86745,8/29/2016,9/3/2016,1421,xxl,black,87,79.9,21888,Mrs,3/20/1970,1010,2/17/2015
86754,8/29/2016,9/24/2016,1412,38,black,54,119.9,45848,Mrs,4/1/1972,1002,8/30/2016
86792,8/30/2016,11/15/2016,1531,s,blau,42,119.9,25786,Mrs,6/3/1972,1008,2/17/2015
86794,8/30/2016,8/31/2016,1532,s,purple,37,26.9,43152,Mrs,1/11/1958,1007,11/7/2015
86815,8/30/2016,8/31/2016,1469,l,green,3,59.9,44443,Mrs,3/8/1971,1001,8/30/2016
86818,8/30/2016,8/31/2016,1852,40,red,18,160,44443,Mrs,3/8/1971,1001,8/30/2016
86831,8/30/2016,8/31/2016,1605,unsized,grey,72,39.9,14994,Mrs,7/30/1957,1010,2/17/2015
86841,8/30/2016,NA,1532,l,green,37,26.9,14994,Mrs,7/30/1957,1010,2/17/2015
86861,8/30/2016,8/31/2016,1591,44,anthracite,9,69.9,9914,Mrs,11/22/1953,1007,6/19/2015
86871,8/30/2016,NA,57,l,ash,3,19.9,34295,Mrs,7/21/1964,1002,5/18/2015
86888,8/30/2016,NA,1888,40+,black,1,199.9,45872,Mrs,3/20/1970,1006,2/17/2015
86928,8/30/2016,9/5/2016,364,42,black,5,49.9,28180,Mrs,6/4/1971,1010,9/9/2015
86929,8/30/2016,9/3/2016,1911,unsized,anthracite,30,24.95,45879,Mr,3/18/1975,1015,8/31/2016
86940,8/30/2016,8/31/2016,90,42,black,24,49.9,12241,Mrs,8/10/1963,1003,2/17/2015
86943,8/30/2016,8/31/2016,1488,44,black,6,69.9,45011,Mrs,7/4/1965,1003,12/7/2015
86953,8/30/2016,9/3/2016,1081,41,mocca,70,149.9,45887,Mrs,2/9/1968,1010,8/31/2016
86966,8/30/2016,9/3/2016,1409,l,olive,3,21.9,15616,Mrs,4/13/1962,1006,2/17/2015
86969,8/30/2016,9/3/2016,2010,38,black,45,144,15616,Mrs,4/13/1962,1006,2/17/2015
86984,8/30/2016,8/31/2016,142,l,red,49,49.9,28401,Mrs,8/22/1980,1001,8/25/2015
86994,8/30/2016,9/3/2016,1554,m,mocca,49,99.9,14658,Mrs,2/24/1955,1007,9/5/2015
86996,8/30/2016,9/3/2016,1574,s,blue,3,49.9,14658,Mrs,2/24/1955,1007,9/5/2015
87000,8/30/2016,9/3/2016,293,s,azure,5,49.9,14658,Mrs,2/24/1955,1007,9/5/2015
87016,8/30/2016,9/26/2016,1633,m,black,41,59.9,14658,Mrs,2/24/1955,1007,9/5/2015
87018,8/30/2016,NA,1726,38,black,1,199.9,14658,Mrs,2/24/1955,1007,9/5/2015
87035,8/30/2016,8/31/2016,1492,39,brown,47,39.9,45895,Mrs,9/16/1971,1014,2/17/2015
87037,8/30/2016,8/31/2016,1497,37,black,1,129.9,28680,Mrs,2/20/1981,1011,6/14/2016
87041,8/30/2016,9/3/2016,1679,38,grey,51,84.9,45896,Mrs,7/24/1968,1014,2/17/2015
87052,8/30/2016,9/3/2016,939,xxl,black,2,19.9,24631,Mrs,10/16/1965,1003,2/17/2015
87056,8/30/2016,8/31/2016,1409,xxl,aquamarine,3,24.9,34569,Mrs,8/3/1972,1015,2/26/2016
87064,8/30/2016,8/31/2016,1535,l,petrol,3,39.9,45897,Mrs,11/21/1949,1011,2/17/2015
87070,8/30/2016,8/31/2016,1816,39+,black,1,169.9,8188,Mrs,9/15/1967,1010,2/17/2015
87071,8/30/2016,8/31/2016,1816,40,black,1,169.9,8188,Mrs,9/15/1967,1010,2/17/2015
87072,8/30/2016,9/3/2016,118,m,berry,6,39.9,27220,Mrs,NA,1010,8/28/2016
87098,8/30/2016,9/3/2016,118,s,berry,6,39.9,41990,Mrs,6/12/1958,1008,3/17/2016
87099,8/30/2016,9/3/2016,185,36,brown,11,44.9,41990,Mrs,6/12/1958,1008,3/17/2016
87103,8/30/2016,9/3/2016,1769,40,blue,1,129.9,9428,Mrs,6/8/1969,1013,4/17/2016
87111,8/30/2016,9/3/2016,6,44,olive,6,39.9,45903,Mrs,12/17/1958,1008,8/10/2015
87125,8/30/2016,9/24/2016,1802,l,mocca,30,32.95,45905,Mr,NA,1002,8/31/2016
87126,8/30/2016,9/24/2016,1750,l,red,30,34.95,45905,Mr,NA,1002,8/31/2016
87135,8/30/2016,9/3/2016,1682,42,black,8,49.9,14937,Mrs,4/19/1972,1003,4/30/2016
87138,8/30/2016,9/3/2016,1811,43,black,55,229.9,14937,Mrs,4/19/1972,1003,4/30/2016
87166,8/30/2016,9/3/2016,1469,m,green,3,59.9,9452,Mrs,5/27/1968,1003,2/17/2015
87184,8/30/2016,9/3/2016,1497,41,black,1,129.9,45918,Mrs,NA,1016,8/31/2016
87193,8/30/2016,8/31/2016,28,l,black,20,24.9,1698,Mrs,11/24/1966,1001,4/2/2016
87208,8/30/2016,11/14/2016,1963,l,stained,42,119.9,45923,Mrs,7/18/1954,1011,3/23/2016
87218,8/30/2016,8/31/2016,1507,unsized,berry,102,24.9,32665,Mrs,3/22/1958,1001,7/2/2016
87226,8/30/2016,11/5/2016,1522,xl,grey,20,139.9,5958,Mrs,8/7/1963,1006,4/10/2016
87235,8/30/2016,9/4/2016,1677,xl,petrol,3,49.9,7103,Mrs,7/2/1960,1008,2/17/2015
87237,8/30/2016,9/4/2016,1518,xl,petrol,37,39.9,7103,Mrs,7/2/1960,1008,2/17/2015
87246,8/30/2016,8/31/2016,1522,m,grey,20,139.9,45931,Mrs,12/12/1964,1015,3/2/2016
87249,8/30/2016,8/31/2016,306,m,purple,28,49.9,15044,Mrs,12/22/1966,1002,2/17/2015
87265,8/30/2016,8/31/2016,195,m,curry,46,13.9,9085,Mrs,6/23/1953,1008,2/17/2015
87269,8/30/2016,8/31/2016,1613,40,black,1,199.9,45937,Mrs,1/23/1956,1015,6/30/2015
87272,8/30/2016,8/31/2016,1597,l,mocca,5,109.9,19787,Mrs,NA,1011,5/16/2016
87275,8/30/2016,8/31/2016,1832,m,green,37,26.9,43703,Mrs,10/13/1970,1006,8/20/2016
87284,8/30/2016,8/31/2016,1826,8,brown,64,100,43586,Mrs,4/28/1966,1010,8/20/2016
87293,8/30/2016,9/24/2016,1412,40,green,54,119.9,40528,Mrs,4/1/1986,1015,11/27/2015
87299,8/30/2016,9/24/2016,1703,42,grey,74,99.9,8372,Mrs,10/13/1958,1005,2/17/2015
87301,8/30/2016,9/12/2016,1799,39,olive,18,160,40061,Mrs,3/21/1951,1010,2/17/2015
87307,8/30/2016,8/31/2016,924,42,bordeaux,1,74.9,6317,Mrs,6/25/1967,1005,4/10/2016
87344,8/30/2016,8/31/2016,1554,m,striped,49,99.9,20084,Mrs,8/15/1964,1009,2/17/2015
87345,8/30/2016,8/31/2016,1618,xl,ocher,75,179.9,43760,Mrs,4/26/1959,1007,3/12/2016
87351,8/30/2016,8/31/2016,1595,40,brown,17,199.9,824,Mrs,6/7/1984,1008,2/17/2015
87372,8/30/2016,9/3/2016,128,m,grey,49,39.9,45956,Mrs,7/14/1966,1010,8/31/2016
87383,8/30/2016,8/31/2016,1898,41,green,15,39.95,15328,Mrs,NA,1008,5/2/2016
87391,8/30/2016,9/3/2016,1710,40,black,50,130,45960,Mrs,4/1/1983,1010,8/31/2016
87392,8/30/2016,9/3/2016,818,unsized,ocher,28,24.9,45960,Mrs,4/1/1983,1010,8/31/2016
87396,8/30/2016,8/31/2016,1445,l,red,29,59.9,36156,Mrs,12/9/1963,1002,7/11/2016
87399,8/30/2016,8/31/2016,1518,l,aubergine,37,39.9,29135,Mrs,2/12/1965,1001,6/17/2016
87417,8/30/2016,8/31/2016,1415,l,blue,3,21.9,4224,Mrs,12/12/1962,1007,3/26/2015
87424,8/30/2016,8/31/2016,251,41,black,12,69.9,40291,Mrs,6/9/1962,1003,3/12/2015
87425,8/30/2016,8/31/2016,507,38,black,53,39.9,38943,Mrs,9/9/1962,1001,8/3/2016
87446,8/30/2016,8/31/2016,1401,m,olive,3,26.9,30828,Mrs,5/13/1966,1008,1/21/2016
87466,8/30/2016,8/31/2016,1574,l,red,3,49.9,45974,Mrs,2/6/1965,1003,2/17/2015
87480,8/30/2016,8/31/2016,410,38,petrol,57,59.9,6304,Mr,NA,1015,4/10/2016
87484,8/30/2016,9/3/2016,1745,12,blue,64,75,42243,Family,NA,1004,8/13/2016
87496,8/30/2016,9/4/2016,235,m,black,14,39.9,45981,Mrs,10/21/1968,1008,2/17/2015
87513,8/30/2016,9/3/2016,1444,38,denim,113,59.9,45987,Mrs,3/25/1971,1016,10/24/2015
87514,8/30/2016,9/3/2016,448,38,bordeaux,72,69.9,45987,Mrs,3/25/1971,1016,10/24/2015
87518,8/30/2016,9/3/2016,1495,42,anthracite,55,189,45992,Mrs,1/10/1960,1010,2/17/2015
87528,8/30/2016,9/13/2016,1823,48,anthracite,9,159.9,45992,Mrs,1/10/1960,1010,2/17/2015
87531,8/30/2016,11/26/2016,1716,xxl,berry,29,89.9,45992,Mrs,1/10/1960,1010,2/17/2015
87534,8/30/2016,9/4/2016,1415,m,yellow,3,21.9,1079,Mrs,7/25/1967,1008,5/30/2015
87542,8/30/2016,9/3/2016,693,46,brown,18,69.9,3856,Mrs,8/18/1966,1010,2/17/2015
87543,8/30/2016,9/3/2016,929,46,black,24,49.95,3856,Mrs,8/18/1966,1010,2/17/2015
87546,8/30/2016,9/3/2016,1661,m,anthracite,36,119.9,3856,Mrs,8/18/1966,1010,2/17/2015
87565,8/30/2016,9/4/2016,1607,xl,red,29,59.9,44617,Mrs,9/17/1966,1006,8/31/2016
87569,8/30/2016,9/4/2016,1532,xxl,red,37,26.9,44617,Mrs,9/17/1966,1006,8/31/2016
87581,8/30/2016,9/3/2016,1401,xxl,grey,3,26.9,21884,Mrs,4/2/1957,1010,2/17/2015
87589,8/30/2016,9/4/2016,1736,41,blue,1,159.9,42241,Mrs,10/30/1977,1010,8/13/2016
87590,8/30/2016,9/4/2016,1810,46,dark denim,113,49.9,42241,Mrs,10/30/1977,1010,8/13/2016
87591,8/30/2016,9/4/2016,1664,l,petrol,37,34.9,42241,Mrs,10/30/1977,1010,8/13/2016
87598,8/30/2016,9/3/2016,1196,42,black,47,99.9,44987,Mrs,2/18/1964,1010,8/31/2016
87603,8/30/2016,NA,1475,38,blue,7,19.9,46005,Mrs,NA,1013,5/17/2016
87621,8/30/2016,9/7/2016,1622,40,dark denim,34,59.9,46007,Mrs,NA,1010,8/31/2016
87650,8/30/2016,9/4/2016,1647,m,beige,11,69.9,46012,Mrs,4/4/1975,1010,10/25/2015
87651,8/30/2016,9/4/2016,1488,21,olive,6,69.9,46012,Mrs,4/4/1975,1010,10/25/2015
87656,8/30/2016,9/4/2016,1581,39,black,38,149.9,46012,Mrs,4/4/1975,1010,10/25/2015
87672,8/30/2016,9/4/2016,1991,29,red,47,25.9,43813,Mrs,6/16/1975,1010,8/21/2016
87682,8/30/2016,10/15/2016,1560,37,black,17,169.9,46015,Mrs,4/5/1958,1010,8/31/2016
87690,8/30/2016,9/17/2016,1684,44,grey,6,59.9,18847,Mrs,2/24/1964,1016,2/17/2015
87692,8/30/2016,10/22/2016,1593,39,aubergine,17,219.9,18847,Mrs,2/24/1964,1016,2/17/2015
87700,8/30/2016,9/5/2016,804,42,grey,9,49.9,46019,Mrs,2/3/1958,1011,2/17/2015
87715,8/30/2016,9/4/2016,1635,s,red,42,99.9,19977,Mrs,6/1/1966,1010,2/17/2015
87720,8/30/2016,9/3/2016,293,xxl,azure,5,49.9,15204,Mr,9/10/1967,1001,2/17/2015
87722,8/30/2016,9/17/2016,1487,xxl,anthracite,97,59.9,15204,Mr,9/10/1967,1001,2/17/2015
87735,8/30/2016,9/3/2016,1409,l,white,3,21.9,46022,Mrs,1/2/1966,1008,2/17/2015
87743,8/30/2016,9/3/2016,1992,42,stained,47,49.9,22140,Mrs,6/28/1951,1010,2/18/2016
87750,8/30/2016,9/4/2016,1409,m,aquamarine,3,21.9,33481,Mrs,6/21/1983,1011,6/30/2016
87784,8/30/2016,9/4/2016,1476,xxl,basalt,3,29.9,46026,Mrs,8/13/1985,1010,2/17/2015
87802,8/30/2016,9/3/2016,1592,l,black,3,49.9,984,Mrs,12/27/1973,1015,2/17/2015
87807,8/30/2016,9/3/2016,1487,l,anthracite,97,59.9,984,Mrs,12/27/1973,1015,2/17/2015
87819,8/30/2016,9/3/2016,1532,l,black,37,26.9,4247,Mrs,3/27/1953,1003,4/8/2016
87821,8/30/2016,9/3/2016,306,xl,khaki,28,49.9,5661,Mrs,9/1/1958,1007,4/9/2016
87836,8/30/2016,9/4/2016,1968,42,brown,44,145,19939,Mrs,10/26/1962,1015,2/17/2015
87839,8/30/2016,9/4/2016,1507,unsized,brown,102,24.9,46035,Mr,9/10/1987,1010,8/31/2016
87855,8/31/2016,9/3/2016,369,l,dark denim,5,39.9,31932,Mrs,11/21/1900,1008,9/26/2015
87859,8/31/2016,9/4/2016,1749,39,grey,43,99.9,28396,Mrs,8/15/1974,1014,12/15/2015
87887,8/31/2016,9/3/2016,22,l,blue,14,24.9,43106,Mrs,8/13/1984,1001,4/26/2015
87888,8/31/2016,9/3/2016,210,l,black,2,29.9,43106,Mrs,8/13/1984,1001,4/26/2015
87891,8/31/2016,9/3/2016,1628,m,pink,3,24.9,46043,Mrs,7/9/1960,1011,2/17/2015
87898,8/31/2016,10/8/2016,1470,m,mocca,3,39.9,2579,Mrs,11/10/1968,1008,2/17/2015
87915,8/31/2016,9/4/2016,200,5,brown,12,79.9,46046,Mrs,8/18/1962,1014,2/17/2015
87921,8/31/2016,9/4/2016,1579,m,red,42,119.9,46049,Mrs,8/30/1968,1010,2/17/2015
87953,8/31/2016,9/3/2016,1704,38,grey,6,59.9,46053,Mrs,4/3/1966,1008,2/17/2015
87974,8/31/2016,9/10/2016,1518,l,aubergine,37,39.9,590,Mrs,3/31/1969,1008,12/31/2015
87997,8/31/2016,9/4/2016,1065,40,black,17,99.9,46059,Mrs,NA,1010,9/1/2016
88016,8/31/2016,9/4/2016,1757,44,anthracite,7,19.9,3381,Mrs,12/5/1968,1010,2/17/2015
88023,8/31/2016,9/4/2016,114,39,grey,43,79.9,38563,Mrs,6/24/1981,1006,8/1/2016
88025,8/31/2016,9/3/2016,1865,40,brown,1,134.9,46063,Mrs,5/7/1956,1002,9/1/2016
88046,8/31/2016,10/16/2016,1546,l,green,3,29.9,21054,Mrs,9/27/1971,1003,9/1/2016
88052,8/31/2016,9/4/2016,1640,xl,anthracite,97,69.9,46071,Mrs,12/18/1953,1008,9/1/2016
88057,8/31/2016,9/4/2016,251,40,grey,12,69.9,44945,Mrs,5/26/1962,1010,1/23/2016
88058,8/31/2016,9/4/2016,251,41,grey,12,69.9,44945,Mrs,5/26/1962,1010,1/23/2016
88086,8/31/2016,9/4/2016,264,38,denim,6,39.9,19022,Mrs,9/10/1978,1002,8/20/2016
88092,8/31/2016,NA,1802,xxl,mocca,30,32.95,19022,Mrs,9/10/1978,1002,8/20/2016
88097,8/31/2016,9/10/2016,1551,40,grey,17,129.9,41377,Mrs,3/10/1973,1001,8/10/2016
88100,8/31/2016,9/4/2016,1827,39,blue,54,159.9,26424,Mrs,1/5/1968,1010,6/5/2016
88101,8/31/2016,9/4/2016,1782,39,bordeaux,54,199.9,26424,Mrs,1/5/1968,1010,6/5/2016
88104,8/31/2016,9/4/2016,1401,xl,white,3,26.9,45274,Mrs,NA,1011,8/28/2016
88116,8/31/2016,NA,163,37,black,53,29.9,33248,Mrs,6/21/1960,1013,6/29/2016
88130,8/31/2016,9/4/2016,1505,unsized,brown,102,49.9,46084,Mr,1/12/1970,1010,9/1/2016
88133,8/31/2016,12/31/1994,1573,unsized,anthracite,95,39.9,38335,Mrs,4/8/1985,1001,7/30/2016
88152,8/31/2016,9/4/2016,173,l,brown,20,24.9,46088,Mrs,NA,1015,9/1/2016
88177,8/31/2016,9/3/2016,1736,40,grey,1,159.9,18795,Mrs,4/21/1967,1010,2/17/2015
88182,8/31/2016,9/4/2016,1869,39,red,55,209.9,46093,Mrs,10/29/1984,1004,9/1/2016
88186,8/31/2016,9/3/2016,730,39,grey,44,82.5,46095,Mrs,2/8/1965,1010,2/17/2015
88193,8/31/2016,9/4/2016,1785,unsized,grey,72,49.9,46096,Mrs,NA,1006,9/1/2016
88216,8/31/2016,9/3/2016,1697,40,green,50,99.95,45567,Mrs,9/13/1968,1002,9/1/2016
88233,8/31/2016,9/3/2016,1677,m,petrol,3,49.9,22425,Mrs,10/13/1965,1008,5/28/2015
88273,8/31/2016,9/3/2016,182,44,green,17,54.9,46113,Mrs,12/17/1968,1010,2/5/2016
88285,8/31/2016,9/3/2016,1483,36,black,17,134.9,46117,Mrs,2/19/1947,1007,11/12/2015
88304,8/31/2016,9/3/2016,1681,42,anthracite,9,69.9,10604,Mrs,4/15/1965,1008,6/24/2015
88307,8/31/2016,9/3/2016,1410,39,black,17,109.9,1295,Mrs,8/10/1954,1010,1/29/2016
88309,8/31/2016,9/4/2016,2005,l,black,48,99.95,46122,Mr,7/10/1957,1007,8/9/2016
88315,8/31/2016,NA,84,l,ash,5,39.9,20312,Mrs,9/8/1957,1001,7/2/2016
88318,8/31/2016,9/24/2016,2148,unsized,red,86,19,12605,Mrs,2/9/1978,1002,9/28/2015
88333,8/31/2016,9/4/2016,1502,8+,grey,57,99.9,46128,Mrs,NA,1007,9/1/2016
88336,8/31/2016,9/4/2016,1409,xl,olive,3,21.9,46128,Mrs,NA,1007,9/1/2016
88353,8/31/2016,9/4/2016,1797,39,grey,44,160,23779,Mrs,5/9/1965,1008,5/28/2016
88356,8/31/2016,9/24/2016,1594,39,brown,17,179.9,23779,Mrs,5/9/1965,1008,5/28/2016
88372,8/31/2016,9/4/2016,173,s,brown,20,24.9,33880,Mrs,12/7/1960,1012,7/2/2016
88386,8/31/2016,9/4/2016,707,39,black,1,79.9,46135,Mrs,6/24/1959,1010,9/1/2016
88387,8/31/2016,9/4/2016,2227,39,brown,26,69.9,46135,Mrs,6/24/1959,1010,9/1/2016
88393,8/31/2016,10/31/2016,1652,40,purple,47,39.9,11379,Mrs,10/21/1964,1015,9/1/2016
88399,8/31/2016,9/3/2016,1877,128,red,42,69.9,45813,Mrs,9/8/1959,1015,8/30/2016
88402,8/31/2016,9/3/2016,1956,11,brown,64,100,25128,Mrs,1/3/1974,1001,2/17/2015
88403,8/31/2016,9/4/2016,218,l,turquoise,42,49.9,30523,Mrs,9/26/1958,1007,10/6/2015
88411,8/31/2016,9/3/2016,1547,l,black,37,39.9,35076,Mrs,4/15/1968,1002,2/17/2015
88422,8/31/2016,9/3/2016,1546,l,petrol,3,29.9,3060,Mrs,2/8/1950,1010,4/27/2015
88426,8/31/2016,9/4/2016,2116,9,black,64,90,46142,Mrs,11/6/1958,1008,11/28/2015
88433,8/31/2016,9/4/2016,1470,l,mocca,3,39.9,16717,Mrs,7/8/1975,1001,7/4/2016
88441,8/31/2016,10/22/2016,1077,39,mocca,17,169.9,32773,Mrs,1/7/1975,1002,2/17/2015
88442,8/31/2016,9/5/2016,665,43,black,18,89.9,46146,Mr,1/5/1957,1015,7/20/2016
88464,8/31/2016,10/15/2016,1748,42,pink,110,14.9,46148,Mrs,5/13/1989,1010,9/1/2016
88476,8/31/2016,9/4/2016,1642,38,dark denim,113,59.9,1775,Mr,2/13/1958,1010,2/17/2015
88481,8/31/2016,9/4/2016,1607,xxl,red,29,59.9,1775,Mr,2/13/1958,1010,2/17/2015
88486,8/31/2016,9/4/2016,1401,xxl,coral,3,26.9,1775,Mr,2/13/1958,1010,2/17/2015
88491,8/31/2016,9/4/2016,1533,xxl,ocher,31,79.9,1775,Mr,2/13/1958,1010,2/17/2015
88493,8/31/2016,9/4/2016,1479,xxl,green,31,59.9,1775,Mr,2/13/1958,1010,2/17/2015
88504,8/31/2016,10/8/2016,1470,xxl,mocca,3,39.9,46149,Mrs,12/4/1900,1001,2/17/2015
88505,8/31/2016,9/3/2016,1618,xxl,green,75,179.9,33327,Mrs,3/14/1968,1015,2/17/2015
88513,8/31/2016,9/3/2016,1836,41,black,1,149.9,28186,Mrs,4/8/1955,1011,3/19/2016
88518,8/31/2016,9/3/2016,1681,40,anthracite,9,69.9,37511,Mrs,12/14/1961,1010,4/16/2015
88531,8/31/2016,9/4/2016,1735,40,black,72,139.9,14692,Mrs,8/15/1963,1007,4/30/2016
88550,8/31/2016,9/3/2016,1576,44,anthracite,90,89.9,45670,Mrs,2/7/1970,1015,2/17/2015
88558,8/31/2016,9/3/2016,1535,s,green,3,39.9,46160,Mrs,2/8/1991,1013,5/22/2015
88560,8/31/2016,9/3/2016,653,38,habana,15,54.95,46160,Mrs,2/8/1991,1013,5/22/2015
88572,8/31/2016,9/3/2016,1558,38,black,1,169.9,41811,Mrs,8/30/1965,1008,2/17/2015
88581,8/31/2016,10/15/2016,1567,40,red,16,159.9,46163,Mrs,2/1/1972,1008,9/1/2016
88600,8/31/2016,9/17/2016,1886,41,blue,1,199.9,32559,Mrs,9/13/1969,1013,9/1/2016
88625,8/31/2016,9/4/2016,1563,38,black,17,149.9,43700,Mrs,8/19/1951,1011,2/17/2015
88628,8/31/2016,9/10/2016,2089,40,black,47,55.9,46172,Mrs,6/10/1948,1015,9/1/2016
88632,9/1/2016,9/3/2016,1860,38+,jade,1,149.9,30239,Mrs,12/8/1968,1015,8/10/2016
88642,9/1/2016,9/3/2016,1415,xxl,olive,3,21.9,1612,Mrs,8/4/1967,1008,2/17/2015
88662,8/31/2016,9/13/2016,177,40+,brown,1,89.9,43793,Mr,8/6/1961,1002,9/1/2016
88665,8/31/2016,9/13/2016,43,40,black,1,89.9,43793,Mr,8/6/1961,1002,9/1/2016
88674,8/31/2016,9/4/2016,1474,l,mocca,3,59.9,46183,Mrs,1/16/1958,1010,9/1/2016
88689,8/31/2016,9/4/2016,1613,42,black,1,199.9,46186,Mrs,12/24/1968,1009,9/1/2016
88698,8/31/2016,NA,1959,unsized,red,42,29.9,46188,Mrs,12/30/1968,1009,9/1/2016
88711,8/31/2016,9/4/2016,1532,l,red,37,26.9,46189,Mrs,4/2/1953,1010,9/1/2016
88724,8/31/2016,9/3/2016,313,l,blue,11,49.9,23981,Mrs,6/12/1958,1006,2/17/2015
88740,8/31/2016,9/4/2016,1469,m,green,3,59.9,46194,Mrs,12/19/1969,1010,9/1/2016
88745,8/31/2016,9/14/2016,617,37,ancient,15,52.95,46195,Mrs,NA,1010,9/1/2016
88758,8/31/2016,9/4/2016,2079,41,mocca,47,55.9,46198,Mrs,10/8/1983,1001,2/17/2015
88768,8/31/2016,9/4/2016,215,s,green,28,59.9,44604,Mrs,4/27/1968,1002,8/25/2016
88772,8/31/2016,9/3/2016,1824,44,brown,50,99.95,13110,Mrs,1/23/1964,1008,2/17/2015
88793,8/31/2016,NA,124,xl,blue,46,19.9,32320,Mrs,3/13/1976,1001,9/1/2016
88796,8/31/2016,NA,1878,40,nature,69,109.95,46204,Mrs,7/3/1975,1014,9/1/2016
88799,8/31/2016,9/3/2016,1903,38,blue,113,69.9,46206,Mrs,1/1/1964,1010,9/1/2016
88805,8/31/2016,12/31/1994,1552,m,grey,49,199.9,16263,Mrs,3/21/1956,1014,9/1/2016
88815,8/31/2016,9/3/2016,1637,l,black,37,69.9,29827,Mrs,2/4/1972,1007,6/19/2016
88822,8/31/2016,9/4/2016,1470,l,mocca,3,39.9,7778,Mrs,12/7/1954,1010,9/1/2016
88823,8/31/2016,9/4/2016,1475,44,blue,7,19.9,7778,Mrs,12/7/1954,1010,9/1/2016
88824,8/31/2016,9/4/2016,1757,44,black,7,19.9,7778,Mrs,12/7/1954,1010,9/1/2016
88826,8/31/2016,9/4/2016,1445,l,black,29,59.9,7778,Mrs,12/7/1954,1010,9/1/2016
88828,8/31/2016,9/4/2016,273,l,white,20,69.9,27024,Mrs,9/19/1963,1010,6/7/2016
88836,8/31/2016,9/4/2016,2075,5+,brown,116,140,46211,Mrs,11/26/1977,1002,10/13/2015
88840,8/31/2016,9/3/2016,1556,l,beige,28,79.9,19098,Mrs,4/10/1964,1010,9/1/2016
